time,ecg
7.104338,-0.104236
7.108245,-0.118388
7.112153,-0.130593
7.116061,-0.140190
7.119969,-0.146942
7.123877,-0.150968
7.127784,-0.152725
7.131692,-0.152955
7.135600,-0.152551
7.139508,-0.152290
7.143415,-0.152488
7.147323,-0.152711
7.151231,-0.151802
7.155139,-0.148528
7.159047,-0.142706
7.162954,-0.135906
7.166862,-0.130303
7.170770,-0.124979
7.174678,-0.111118
7.178585,-0.069989
7.182493,0.021871
7.186401,0.178987
7.190309,0.389601
7.194216,0.605008
7.198124,0.746170
7.202032,0.730841
7.205940,0.512237
7.209848,0.110345
7.213755,-0.383316
7.217663,-0.834963
7.221571,-1.120928
7.225479,-1.178015
7.229386,-1.026075
7.233294,-0.751669
7.237202,-0.463058
7.241110,-0.241792
7.245018,-0.115821
7.248925,-0.064268
7.252833,-0.044965
7.256741,-0.024576
7.260649,0.006312
7.264556,0.037835
7.268464,0.056582
7.272372,0.058750
7.276280,0.052274
7.280188,0.049277
7.284095,0.056800
7.288003,0.073177
7.291911,0.091534
7.295819,0.106212
7.299726,0.116635
7.303634,0.126330
7.307542,0.139028
7.311450,0.155535
7.315358,0.173591
7.319265,0.190093
7.323173,0.203397
7.327081,0.213967
7.330989,0.223366
7.334896,0.232863
7.338804,0.242853
7.342712,0.253292
7.346620,0.264420
7.350528,0.276955
7.354435,0.291621
7.358343,0.308533
7.362251,0.327120
7.366159,0.346691
7.370066,0.367106
7.373974,0.388925
7.377882,0.412880
7.381790,0.439124
7.385698,0.466813
7.389605,0.494228
7.393513,0.519250
7.397421,0.539854
7.401329,0.554418
7.405236,0.561880
7.409144,0.561849
7.413052,0.554707
7.416960,0.541562
7.420868,0.523865
7.424775,0.502752
7.428683,0.478441
7.432591,0.450074
7.436499,0.416187
7.440406,0.375632
7.444314,0.328477
7.448222,0.276320
7.452130,0.221753
7.456038,0.167276
7.459945,0.114310
7.463853,0.062926
7.467761,0.012391
7.471669,-0.037844
7.475576,-0.087315
7.479484,-0.134359
7.483392,-0.176649
7.487300,-0.212165
7.491208,-0.240032
7.495115,-0.260782
7.499023,-0.275923
7.502931,-0.287157
7.506839,-0.295692
7.510746,-0.301983
7.514654,-0.305884
7.518562,-0.307059
7.522470,-0.305476
7.526377,-0.301826
7.530285,-0.297647
7.534193,-0.294904
7.538101,-0.295119
7.542009,-0.298444
7.545916,-0.303290
7.549824,-0.306770
7.553732,-0.305823
7.557640,-0.298501
7.561547,-0.284861
7.565455,-0.267032
7.569363,-0.248379
7.573271,-0.232185
7.577179,-0.220521
7.581086,-0.213912
7.584994,-0.211818
7.588902,-0.213446
7.592810,-0.218221
7.596717,-0.225621
7.600625,-0.234605
7.604533,-0.243208
7.608441,-0.248800
7.612349,-0.249002
7.616256,-0.242773
7.620164,-0.231012
7.624072,-0.216330
7.627980,-0.202131
7.631887,-0.191470
7.635795,-0.186199
7.639703,-0.186668
7.643611,-0.192011
7.647519,-0.200778
7.651426,-0.211555
7.655334,-0.223309
7.659242,-0.235354
7.663150,-0.247031
7.667057,-0.257337
7.670965,-0.264772
7.674873,-0.267654
7.678781,-0.264894
7.682689,-0.256863
7.686596,-0.245713
7.690504,-0.234718
7.694412,-0.226802
7.698320,-0.223145
7.702227,-0.222848
7.706135,-0.223921
7.710043,-0.224832
7.713951,-0.225343
7.717859,-0.226013
7.721766,-0.226938
7.725674,-0.226960
7.729582,-0.224138
7.733490,-0.217106
7.737397,-0.206206
7.741305,-0.193447
7.745213,-0.181232
7.749121,-0.170690
7.753029,-0.160787
7.756936,-0.148915
7.760844,-0.132710
7.764752,-0.112024
7.768660,-0.089756
7.772567,-0.070888
7.776475,-0.060112
7.780383,-0.059376
7.784291,-0.066784
7.788199,-0.077501
7.792106,-0.086140
7.796014,-0.089262
7.799922,-0.086704
7.803830,-0.081265
7.807737,-0.077164
7.811645,-0.078147
7.815553,-0.086075
7.819461,-0.100464
7.823369,-0.118975
7.827276,-0.138492
7.831184,-0.156229
7.835092,-0.170407
7.839000,-0.180316
7.842907,-0.185962
7.846815,-0.187728
7.850723,-0.186360
7.854631,-0.183178
7.858538,-0.179991
7.862446,-0.178339
7.866354,-0.178369
7.870262,-0.178388
7.874170,-0.175865
7.878077,-0.169337
7.881985,-0.159191
7.885893,-0.145369
7.889801,-0.122481
